"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"1:58:33.0055504 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Enum\SCSI","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"1:58:33.0055658 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\SCSI","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:58:33.0055722 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryKey","HKLM\System\CurrentControlSet\Enum\SCSI","BUFFER TOO SMALL","Query: Full, Length: 0"
"1:58:33.0055795 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryKey","HKLM\System\CurrentControlSet\Enum\SCSI","SUCCESS","Query: Full, SubKeys: 5, Values: 0"
"1:58:33.0055865 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegEnumKey","HKLM\System\CurrentControlSet\Enum\SCSI","BUFFER TOO SMALL","Index: 0, Length: 0"
"1:58:33.0055936 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegEnumKey","HKLM\System\CurrentControlSet\Enum\SCSI","SUCCESS","Index: 0, Name: CdRom&Ven_NECVMWar&Prod_VMware_SATA_CD01"
"1:58:33.0057339 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","Thread Exit","","SUCCESS","Thread ID: 2400, User Time: 0.0000000, Kernel Time: 0.0000000"
"1:58:33.0057544 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","Thread Exit","","SUCCESS","Thread ID: 5940, User Time: 0.0000000, Kernel Time: 0.0000000"
"1:58:33.0060483 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","REPARSE","Desired Access: Read"
"1:58:33.0060685 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","SUCCESS","Desired Access: Read"
"1:58:33.0060802 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:58:33.0060877 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize\DisableMetaFiles","NAME NOT FOUND","Length: 20"
"1:58:33.0060979 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","SUCCESS",""
"1:58:33.0061425 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","Thread Exit","","SUCCESS","Thread ID: 3696, User Time: 0.0156250, Kernel Time: 0.0000000"
"1:58:33.0068270 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","Process Exit","","SUCCESS","Exit Status: 0, User Time: 0.0156250 seconds, Kernel Time: 0.0000000 seconds, Private Bytes: 1,269,760, Peak Private Bytes: 1,445,888, Working Set: 5,890,048, Peak Working Set: 5,902,336"
"1:58:33.0068523 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1961452124-1898181210-4186747527-1001","SUCCESS","Desired Access: All Access"
"1:58:33.0068863 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1961452124-1898181210-4186747527-1001\\Device\HarddiskVolume3\Internship Report\5fc6f24d43bc7ca45a81d159291955d1.exe","NAME NOT FOUND","Length: 40"
"1:58:33.0068979 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1961452124-1898181210-4186747527-1001","SUCCESS",""
"1:58:33.0069616 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CloseFile","C:\Windows","SUCCESS",""
"1:58:33.0070905 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CloseFile","D:\Internship Report","SUCCESS",""
"1:58:33.0071472 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS",""
"1:58:33.0071534 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS",""
"1:58:33.0071586 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM","SUCCESS",""
"1:58:33.0071676 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\System\CurrentControlSet\Enum\SCSI","SUCCESS",""
